DIA,SEM_COMPROMISSO,DURACAO_DIA,INICIO,FIM,DURACAO_COMPROMISSO,TITULO,LOCAL
"05-07-2021","Não","210","11:30","12:00","30","""Gustavo Montezano, Presidente do Banco Nacional de Desenvolvimento Econômico e Social – BNDES""","""Palácio do Planalto"""
"05-07-2021","Não","210","14:00","14:30","30","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações""","""Palácio do Planalto"""
"05-07-2021","Não","210","14:30","15:00","30","""Joaquim Alvaro Pereira Leite, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"05-07-2021","Não","210","15:00","15:30","30","""Humberto Fernandes de Moura, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República substituto""","""Palácio do Planalto"""
"05-07-2021","Não","210","17:00","18:00","60","""João Roma, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"24-07-2021","Sim","0","""""","""""","""""","""""",""""""
"30-07-2021","Não","280","08:30","08:45","15","""Entrevista: Rádio 89 FM – São Paulo""","""Palácio do Planalto"""
"30-07-2021","Não","280","10:15","11:00","45","""Cerimônia Oficial de Chegada do Presidente da República de Cabo Verde, Senhor Jorge Carlos de Almeida Fonseca""","""Palácio do Planalto"""
"30-07-2021","Não","280","11:00","11:20","20","""Reunião com o Presidente da República de Cabo Verde, Senhor Jorge Carlos de Almeida Fonseca""","""Palácio do Planalto"""
"30-07-2021","Não","280","11:30","11:50","20","""Declaração à imprensa""","""Palácio do Planalto"""
"30-07-2021","Não","280","12:00","13:30","90","""Almoço em homenagem ao Excelentíssimo Senhor Jorge Carlos de Almeida Fonseca, Presidente da República de Cabo Verde""","""Palácio Itamaraty"""
"30-07-2021","Não","280","15:00","16:00","60","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"30-07-2021","Não","280","16:00","16:30","30","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações""","""Palácio do Planalto"""
"19-07-2021","Não","20","15:00","15:20","20","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"23-07-2021","Não","150","10:30","11:00","30","""Entrevista: Rádio Grande FM - Dourados/MS""","""Palácio do Planalto"""
"23-07-2021","Não","150","15:00","15:30","30","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"23-07-2021","Não","150","15:30","17:00","90","""Luiz Eduardo Ramos, Ministro de Estado Chefe da Casa Civil da Presidência da República; e Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"31-07-2021","Não","300","07:00","08:20","80","""Partida de Brasília/DF para Presidente Prudente/SP""","""Base Aérea de Brasília"""
"31-07-2021","Não","300","12:10","12:40","30","""Visita às instalações do Hospital de Esperança""","""Presidente Prudente/SP"""
"31-07-2021","Não","300","12:40","13:30","50","""Cerimônia alusiva ao Credenciamento do Hospital de Esperança junto ao Sistema Único de Saúde""","""Presidente Prudente/SP"""
"31-07-2021","Não","300","14:00","15:00","60","""Encontro com Prefeitos dos estados de Mato Grosso do Sul, Paraná e São Paulo""","""Presidente Prudente/SP"""
"31-07-2021","Não","300","15:35","16:55","80","""Partida de Presidente Prudente/SP para Brasília/DF""","""Aeroporto Adhemar de Barros"""
"11-07-2021","Sim","0","""""","""""","""""","""""",""""""
"14-07-2021","Não","30","20:00","20:30","30","""Despacho""","""São Paulo/SP"""
"13-07-2021","Não","210","10:00","10:30","30","""Luiz Eduardo Ramos, Ministro de Estado Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"13-07-2021","Não","210","11:00","11:30","30","""Cláudio Henrique Cruz Viana, Presidente da Associação do Ministério Público do Estado do Rio de Janeiro – AMPERJ""","""Palácio do Planalto"""
"13-07-2021","Não","210","14:30","15:00","30","""Senador Eduardo Gomes (MDB/TO), Vice-Líder do Governo no Senado Federal; e Senador Jayme Campos (DEM/MT)""","""Palácio do Planalto"""
"13-07-2021","Não","210","15:30","16:00","30","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"13-07-2021","Não","210","16:00","16:30","30","""Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Palácio do Planalto"""
"13-07-2021","Não","210","16:30","17:30","60","""Solenidade alusiva à Sanção da Lei de Capitalização da Eletrobras""","""Palácio do Planalto"""
"07-07-2021","Não","320","10:00","12:20","140","""Pastor Silas Malafaia, Presidente do Conselho Interdenominacional de Ministros Evangélicos do Brasil – CIMEB""","""Palácio do Planalto"""
"07-07-2021","Não","320","14:00","15:00","60","""Entrevista a Júlio Ribeiro, Jornalista da Rádio Guaíba (por telefone)""","""Palácio do Planalto"""
"07-07-2021","Não","320","15:00","15:50","50","""Embaixador Carlos França, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"07-07-2021","Não","320","16:00","16:20","20","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos""","""Palácio do Planalto"""
"07-07-2021","Não","320","17:00","17:50","50","""Romeu Zema, Governador do Estado de Minas Gerais""","""Palácio do Planalto"""
"01-07-2021","Não","330","08:30","09:30","60","""Santa Missa com os Parlamentares e seus familiares""","""Brasília/DF"""
"01-07-2021","Não","330","10:00","11:00","60","""Deputado Lucio Mosquini (MDB/RO), Coordenador da Bancada do Estado de Rondônia e Vice-Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"01-07-2021","Não","330","11:00","11:30","30","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União""","""Palácio do Planalto"""
"01-07-2021","Não","330","11:30","12:00","30","""Roberto Campos Neto, Presidente do Banco Central do Brasil""","""Palácio do Planalto"""
"01-07-2021","Não","330","14:30","15:00","30","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"01-07-2021","Não","330","15:30","16:00","30","""Ubiratan Cazetta, Presidente da Associação Nacional dos Procuradores da República - ANPR""","""Palácio do Planalto"""
"01-07-2021","Não","330","16:00","17:00","60","""Braga Netto, Ministro de Estado da Defesa; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN""","""Palácio do Planalto"""
"01-07-2021","Não","330","17:00","17:30","30","""Rogério Marinho, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"09-02-2021","Não","390","08:00","10:15","135","""Reunião com Ministros de Estado""","""Palácio do Planalto"""
"09-02-2021","Não","390","11:25","12:00","35","""Milton Ribeiro, Ministro de Estado da Educação""","""Palácio do Planalto"""
"09-02-2021","Não","390","14:00","14:40","40","""Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"09-02-2021","Não","390","14:40","15:00","20","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"09-02-2021","Não","390","15:00","15:30","30","""Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino""","""Palácio do Planalto"""
"09-02-2021","Não","390","15:30","15:40","10","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública; Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos; e Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino""","""Palácio do Planalto"""
"09-02-2021","Não","390","16:00","16:30","30","""Gilson Machado Neto, Ministro do Turismo""","""Palácio do Planalto"""
"09-02-2021","Não","390","16:30","17:00","30","""Deputado Marcos Pereira (Republicanos/SP), Presidente Nacional do Republicanos; e Deputado Silvio Costa Filho (Republicanos/PE)""","""Palácio do Planalto"""
"09-02-2021","Não","390","17:00","18:00","60","""Lançamento do Programa \""Adote 1 Parque\""""","""Palácio do Planalto"""
"15-02-2021","Sim","0","""""","""""","""""","""""",""""""
"17-02-2021","Não","120","14:00","14:40","40","""André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"17-02-2021","Não","120","14:40","15:00","20","""Onyx Lorenzoni, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"17-02-2021","Não","120","15:05","15:15","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"17-02-2021","Não","120","15:20","15:50","30","""Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Palácio do Planalto"""
"17-02-2021","Não","120","17:30","17:50","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"22-02-2021","Não","280","10:00","11:10","70","""Roberto Campos Neto, Presidente do Banco Central""","""Palácio do Planalto"""
"22-02-2021","Não","280","14:00","14:30","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"22-02-2021","Não","280","15:00","15:30","30","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"22-02-2021","Não","280","16:00","17:30","90","""Cerimônia de Apresentação de Cartas Credenciais dos novos Embaixadores""","""Palácio do Planalto"""
"22-02-2021","Não","280","17:30","18:00","30","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"22-02-2021","Não","280","18:00","18:30","30","""Senador Márcio Bittar (MDB/AC), Vice-Líder do Governo no Congresso Nacional""","""Palácio do Planalto"""
"21-02-2021","Sim","0","""""","""""","""""","""""",""""""
"18-02-2021","Não","200","09:30","10:00","30","""Fábio Faria, Ministro de Estado das Comunicações""","""Palácio do Planalto"""
"18-02-2021","Não","200","10:15","10:45","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"18-02-2021","Não","200","14:30","15:30","60","""João Inácio Ribeiro Roma Neto, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"18-02-2021","Não","200","15:30","15:50","20","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"18-02-2021","Não","200","16:00","16:30","30","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"18-02-2021","Não","200","16:45","17:15","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Bento Albuquerque, Ministro de Estado de Minas e Energia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"03-02-2021","Não","310","10:00","10:15","15","""Rodrigo Pacheco, Presidente do Senado Federal; e Arthur Lira, Presidente da Câmara dos Deputados""","""Palácio do Planalto"""
"03-02-2021","Não","310","10:30","10:40","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"03-02-2021","Não","310","10:55","11:10","15","""Deputado Osmar Terra (MDB/RS)""","""Palácio do Planalto"""
"03-02-2021","Não","310","11:10","11:30","20","""Deputado Afonso Hamm (PP/RS)""","""Palácio do Planalto"""
"03-02-2021","Não","310","11:30","12:00","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio da Alvorada"""
"03-02-2021","Não","310","12:00","13:30","90","""Luis Alberto Lacalle Pou, Presidente do Uruguai""","""Palácio da Alvorada"""
"03-02-2021","Não","310","13:40","14:05","25","""Luis Alberto Lacalle Pou, Presidente do Uruguai""","""Palácio do Planalto"""
"03-02-2021","Não","310","15:00","15:20","20","""Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino""","""Palácio do Planalto"""
"03-02-2021","Não","310","15:20","15:45","25","""Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Palácio do Planalto"""
"03-02-2021","Não","310","16:00","17:00","60","""Sessão Solene do Congresso Nacional de inauguração da 3ª Sessão Legislativa Ordinária da 56ª Legislatura""","""Brasília/DF"""
"27-02-2021","Sim","0","""""","""""","""""","""""",""""""
"26-02-2021","Não","555","08:45","11:55","190","""Partida de Brasília/DF para Tianguá/CE""","""Base Aérea de Brasília"""
"26-02-2021","Não","555","12:10","13:10","60","""Cerimônia de Assinatura de Ordens de Serviço da Travessia de Tianguá, das Variantes de Frios e Umirim (BR-222/CE) e do Viaduto de Horizonte (BR-166/CE)""","""Tianguá/CE"""
"26-02-2021","Não","555","13:40","16:00","140","""Partida de Tianguá/CE para Fortaleza/CE""","""Tianguá/CE"""
"26-02-2021","Não","555","17:45","18:10","25","""Visita à duplicação da BR-222 e ao anel viário de Fortaleza""","""Fortaleza/CE"""
"26-02-2021","Não","555","19:40","22:00","140","""Partida de Fortaleza/CE para Brasília/DF""","""Aeroporto Internacional de Fortaleza"""
"08-02-2021","Não","285","09:45","10:00","15","""Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"08-02-2021","Não","285","10:00","11:00","60","""Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"08-02-2021","Não","285","11:00","11:30","30","""Onyx Lorenzoni, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"08-02-2021","Não","285","11:30","12:00","30","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações""","""Palácio do Planalto"""
"08-02-2021","Não","285","14:30","16:00","90","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"08-02-2021","Não","285","16:00","17:00","60","""Lançamento da plataforma “Participa + Brasil”""","""Palácio do Planalto"""
"28-02-2021","Não","120","18:30","20:30","120","""Rodrigo Pacheco, Presidente do Senado Federal; Arthur Lira, Presidente da Câmara dos Deputados; Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Eduardo Pazuello, Ministro de Estado da Saúde; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Célio Faria Júnior, Chefe do Gabinete Pessoal do Presidente da República; e Élcio Franco, Secretário Executivo do Ministério da Saúde""","""Palácio da Alvorada"""
"25-02-2021","Não","325","08:30","10:20","110","""Partida de Brasília/DF para Foz do Iguaçu/PR""","""Base Aérea de Brasília"""
"25-02-2021","Não","325","11:40","12:40","60","""Cerimônia de Lançamento da Revitalização do Sistema HVDC de Furnas Associado à Usina Hidrelétrica de Itaipu""","""Foz do Iguaçu/PR"""
"25-02-2021","Não","325","14:10","16:00","110","""Partida de Foz do Iguaçu/PR para Brasília/DF""","""Aeroporto Internacional de Foz do Iguaçu/Cataratas"""
"25-02-2021","Não","325","16:00","16:10","10","""Pedro Cesar Sousa, Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República""","""Base Aérea de Brasília"""
"25-02-2021","Não","325","17:40","18:15","35","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio da Alvorada"""
